X,Y,OBJECTID,ATF_CODE,FACILITY,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,CITY,STATUS,CONTAINE_2,proportionToHere
1562943.052,5179618.235,1664,5604,Freight Lines Limited - CHC,37 Buchanans Road,Hornby,PO Box 5462,Papanui,Christchurch,current 2009/10,62,1.7572828390663113e-07
1749576.538,5429636.91,1665,5605,Freight Lines Limited - WLG,Shed 29A,"Centreport, Port Of Wellington",PO Box 1129,Wellington,Wellington,current 2009/10,78,0.00030305714073883467
1769318.326,5880128.24,1666,5606,Produce Agencies LTD Puk,15 Nelson Street,Pukekohoe Z3,PO Box 739,Pukekohe 2340,Auckland,current 2009/10,43,1.1915410638098297e-06
1755954.633,5919102.155,1667,5608,Newby & Zegelaar Agencies ltd,13-15 Mackelvie street,Ponsonby Z2,PO Box 47173,Ponsonby,Auckland,current 2009/10,13,0.0002880453303660614
1765136.898,5912612.044,1668,5610,Bridgestone - AKL - Paisley Pl,40 Paisley Place,Mt Wellington zone 1,PO Box 91 440,A M S C,Auckland,current 2009/10,936,0.0002880453303660614
1754148.742,5439249.868,1671,5615,MG Marketing - (WLG),34 Jamaica Drive,Grenada North,P O Box 51-044,Tawa,Wellington,current 2009/10,116,1.1915410638098297e-06
1763992.06,5909924.549,1672,5626,Kok Sheng Low Price Wholesale,299 Great South Rd,Otahuhu Z1,299 Great South Rd,Otahuhu,Auckland,current 2009/10,31,0.0002880453303660614
1760028.908,5432315.951,1673,5627,E Sime Group Ltd,61 Seaview Rd,Lower Hutt,PO Box 31 332,Lower Hutt,Lower Hutt,current 2009/10,33,0.00030305714073883467
1795464.925,5821944.86,1675,5630,AG Attachments Ltd,49 Old Ruffell Road,Te Rapa,PO Box 15 193,Dinsdale,Hamilton,current 2009/10,29,0.0005211217170594276
1570239.408,5178904.254,1676,5632,Mainland Glass & Glazing Ltd,105 Orbell Street,Sydenham,PO Box 9118,Tower Junction,Christchurch,current 2009/10,28,1.7572828390663113e-07
1748415.341,5917251.744,1677,5638,Pacific Inks,30 Saunders Pl,Avondale Z2,PO Box 71126,"Rosebank, Avondale",Auckland,current 2009/10,76,0.0002880453303660614
1242079.64,4849078.197,1678,5639,"Banbury Wholesale Company,","245 Mersey  St.,",Invercargill.,"PO Box 637,",Invercargill. 9840,Invercargill,current 2009/10,14,4.752732821372712e-05
1501443,5139572,1679,5640,Evans Transport Ltd,Malcolm McDowell Road,Ashburton,PO Box 571,,Ashburton,current 2009/10,12,1.8889649427210205e-05
1239487,4856920,1680,5643,Alliance Group Ltd - Lorneville,Lorneville Plant,State Highway 6,PO Box 1410,Invercargill. 9840,Invercargill,current 2009/10,24,1.1915410638098297e-06
1761085.548,5912374.653,1681,5645,Occasions Limited,"Unit 5,343 church street",Penrose Z1,PO Box 112201,Penrose,Auckland,current 2009/10,11,0.0002880453303660614
1754972.466,5928598.726,1682,5649,Clearlite Ltd,54 Hillside Rd,Glenfield Zone 3,Private Bag 40902,Glenfield,Auckland,current 2009/10,9,0.0002880453303660614
1767239.718,5909652.555,1683,5651,Glass Projects Ltd,29 Lorien Place,East Tamaki - Z1,PO Box 51499,Pakuranga,Auckland,current 2009/10,12,1.1915410638098297e-06
1766157.879,5903562.04,1684,5660,Dylan toy holdings ltd,"unit 5, 10 Keith Hay Drive, Wiri","Manukau, Auckland Zone 1",PO Box 76504,"Manukau City, Auckland",Auckland,current 2009/10,14,0.0002880453303660614
1561713.869,5176934.551,1685,5662,Transdiesel Ltd - CHC,533 Halswell Junction Road,Hornby,PO Box 16-325,,Christchurch,current 2009/10,33,1.7572828390663113e-07
1728155.927,5934244.984,1686,5666,Gourmet Paprika Ltd,29 James Mackie Rd,"Woodhill, Z3",PO Box 53028,Auckland Airport,Auckland,current 2009/10,25,1.1915410638098297e-06
1749422.559,5916978.801,1687,5667,Methven Ltd,447 Rosebank road,Avondale  Zone 2,Private Bag 19996,Avondale,Auckland,current 2009/10,23,0.0002880453303660614
1752742.224,5954254.876,1688,5668,Siesta Holdings Ltd,21 Waiwera Road,Waiwera,PO box 70,Waiwera,Northland,current 2009/10,6,1.1915410638098297e-06
1768935.858,5909102.188,1689,5670,Electropar Ltd,35 Lady Ruby Drive,East Tamaki Zone 2,PO Box 58 623,Greenmount,Auckland,current 2009/10,29,0.0002880453303660614
1882996.163,5825936.269,1690,5676,Advanced Lighting Technologies NZ Ltd,8 Boeing Place,Mount Maunganui,PO Box 11,Tauranga,Tauranga,current 2009/10,17,0.0005211217170594276
1791643.801,5499622.465,1691,5677,Kerridge Mirrors Ltd,32 Bruce Rd,Levin,PO Box 1084,Levin,Levin,current 2009/10,22,0.00030305714073883467
1498222.429,5140220.653,1692,5682,Hubbards JVI,"247 Alford Forest Road,",Allenton,247 Alford Forest Road,,Ashburton,current 2009/10,6,1.8889649427210205e-05
1444977,5011416,1693,5686,Alliance Group Ltd - Pukeuri Plant,Works Road,Pukeuri Junction,Private Bag 50051,,Oamaru,current 2009/10,22,1.8889649427210205e-05
1460320,5085176,1694,5688,Alliance Group Ltd - Smithfield,Bridge Road,Timaru,PO Box 30,,Timaru,current 2009/10,2,1.8889649427210205e-05
1570573.493,5179661.189,1695,5692,Early Settler/ Recollections - CHC Tuam,162 Tuam Street,Christchurch City,162 Tuam street,Christchurch City,Christchurch,current 2009/10,16,1.7572828390663113e-07
1462118.32,5100024.577,1696,5693,MacKenzie Supply Services 2000,1Thomas Street,Temuka,PO Box 31,Temuka,Temuka,current 2009/10,54,1.1915410638098297e-06
1765042.08,5908161.531,1697,5702,DB Breweries Limited,1 Bairds Road,Otahuhu Z1,PO Box 22010,Otahuhu,Auckland,current 2009/10,915,0.0002880453303660614
1884055.969,5824792.642,1698,5704,Harvey Norman (Mt Maunganui),20 Owens Place,Mt Maunganui,PO Box 10251,,Mount Maunganui,current 2009/10,16,0.0005211217170594276
1763041.62,5909182.243,1699,5707,Supreme Steel Products Ltd,27 Kaka Street,Otahuhu Z1,PO Box 22106,Otahuhu,Auckland,current 2009/10,3,0.0002880453303660614
1759496.419,5433220.326,1700,5710,Steel Traders Ltd,11-13 Gough St,Lower Hutt,P O Box 38 608,WMC,Lower Hutt,current 2009/10,2,0.00030305714073883467
1761751.085,5913931.799,1701,5715,Potter Interior Systems Ltd.,9 McNab Street,Penrose Z1,PO Box 13-451,Onehunga,Auckland,current 2009/10,101,0.0002880453303660614
1460591.157,5082586.881,1703,5726,Patemans Warehouse,43-47 Church street,CBD,PO Box 233,,Timaru,current 2009/10,6,1.8889649427210205e-05
1764391.869,5913259.772,1704,5730,Tru-Test Ltd.,25 Carbine Rd,"Mount Wellington, Auckland Z2",PO Box 51078,Pakuranga,Auckland,current 2009/10,8,1.1915410638098297e-06
1762440.267,5909503.781,1705,5732,Cyclone,21 Beach Rd,Otahuhu Z1,PO Box 22198,Otahuhu,Auckland,current 2009/10,81,0.0002880453303660614
1738266.057,5929194.983,1706,5733,Williams & Kettle/Fruitfed  Kumeu,"280 State Highway 16, Main Road",Kumeu Z3,PO Box 241,Kumeu,Auckland,current 2009/10,12,0.0002880453303660614
1769160.917,5879705.505,1707,5734,Fruitfed Supplies - Pukekohe,78 John Street,Pukekohe Z2,78 John Street,Pukekohe  2120,Auckland,current 2009/10,28,1.1915410638098297e-06
1761412.325,5913429.998,1708,5742,Griffiths Equipment Ltd,22-24 Olive Road,Penrose Z1,PO Box 12 556,Penrose,Auckland,current 2009/10,59,0.0002880453303660614
1799682,5813100,1709,5745,Waikato Tractors Ltd,Kahikatea Drive,Hamilton,PO Box 5655,Hamilton,Hamilton,current 2009/10,23,1.1915410638098297e-06
1768452.295,5908909.544,1710,5746,AW Faber-Castell NZ Ltd,6/23 Springs Road,East Tamaki Z1,PO Box 58 574,Greenmount,Auckland,current 2009/10,7,0.0002880453303660614
2032619.948,5710509.995,1711,5751,"Fruitfed Supplies, PGG Wrightson Limited",7 Halbert Road,Makaraka,PO Box 46,,Gisborne,current 2009/10,7,1.1915410638098297e-06
1799786.764,5813070.163,1712,5753,Gallagher Group of Companies,181 Kahikatea Drive,"Melville, Hamilton",Private Bag 3026,,Hamilton,current 2009/10,38,1.1915410638098297e-06
1764706.065,5911877.546,1713,5755,Quantum Pacific Limited,6a Te Apunga Pl,Mt Wellington Z1,PO Box 128274,Remuera,Auckland,current 2009/10,43,0.0002880453303660614
1566174.568,5178798.266,1714,5758,McPhail Sports Ltd,234 Annex Road,"Middleton,",PO Box 8345,,Christchurch,current 2009/10,18,1.7572828390663113e-07
1755978.249,5434810.77,1716,5765,Value Tyres Ltd - WLG,9-11 Cornish Street,Petone,9-11 Cornish Street,Petone,Lower Hutt,current 2009/10,9,0.00030305714073883467
1928494,5606082,1717,5767,Fruitfed Supplies - Hastings,Cnr Maraekakaho & Orchard Roads,Stortford Lodge,PO Box 322,Hastings,Hastings,current 2009/10,44,0.0003068596125941006
1753622.211,5444934.75,1718,5769,Grace (New Zealand) Limited,26 Mohuia Cresent,Porirua,PO Box 50 144,Poririua 5240,Porirua,current 2009/10,54,1.1915410638098297e-06
1763357.266,5910374.665,1719,5770,Northern Accessories - AKL,11 A Salesyard Rd,Otahuhu Z1,PO Box 22 350,Otahuhu,Auckland,current 2009/10,51,0.0002880453303660614
1769503.088,5908708.215,1720,5771,"National Glass Ltd - AKL, East Tamaki",8 Reg Savory Place,East Tamaki - Z1,PO Box 58711,"Greenmount, Auckland 2141",Auckland,current 2009/10,172,0.0002880453303660614
1615119.092,5423807.158,1721,5772,Fruitfed Supplies - NSN,6 Gladstone Road,Richmond,Private Bag 2,Richmond 7031,Nelson,current 2009/10,25,4.6531385176110034e-05
1752845.466,5931412.646,1722,5782,Fantech (New Zealand) Ltd,45-47 Paul Matthews Rd,"North Harbour, North Shore City",PO Box 302 315,"North Harbour, Albany",Auckland,current 2009/10,27,0.0002880453303660614
1574264.219,5178082.847,1723,5783,Canary Furniture Woolston,23 Heathcote Street,Christchurch,PO Box 7186,,Christchurch,current 2009/10,7,0.0007527505398938392
1564761.564,5178491.868,1724,5785,Hubco Automotive Limited,46 Parkhouse Road,Sockburn,PO Box 11-017,,Christchurch,current 2009/10,31,1.7572828390663113e-07
1617754.248,5425006.837,1725,5787,Crown Relocations - NSN,4 Tokomaru Place,"Whakatu Estate,Richmond",PO Box 9027,Annesbrook,Nelson,current 2009/10,15,4.6531385176110034e-05
1759262.543,5432384.905,1726,5791,MK Archibald & Co Ltd,6/77 Port Rd,Seaview,P O Box 30 617,Lower Hutt,Lower Hutt,current 2009/10,68,0.00030305714073883467
1560824.606,5177267.406,1727,5798,Chemical Freight Services - CHC,38 Edmonton Road,Hornby,PO Box 16 987,Hornby,Christchurch,current 2009/10,333,1.7572828390663113e-07
1754309.318,5931690.214,1728,5799,Destination Home,14F Vega  Place,Mairangi Bay Z3,PO Box 100-899,NSMC,Auckland,current 2009/10,16,1.1915410638098297e-06
1769002.186,5899349.324,1729,5801,Best Bars LTD,52 Holmes Road,Manurewa Z2,PO Box 75-004,Manurewa,Auckland,current 2009/10,32,0.0002880453303660614
1775441.387,5445873.154,1730,5805,Timbrel Paper Products Limited,33-37 Montgomery Cresent,Upper Hutt,PO Box 40 261,Upper Hutt,Upper Hutt,current 2009/10,11,1.1915410638098297e-06
1751368.501,5931437.939,1731,5811,Polyprint Industries Ltd.,16D Parkhead Place,North Harbour Industrial Estate  Zone 3,PO Box 102020,North Shore Mail Center,Auckland,current 2009/10,59,0.0002880453303660614
1824625.155,5531862.824,1732,5814,Redpath Pacific Ltd,16 Bounty Place,Palmerston North,PO Box 9058,Terrace End,Palmerston North,current 2009/10,12,1.1915410638098297e-06
1764202.785,5914420.326,1733,5815,NCI Packaging NZ Ltd Mt Wlgtn,80 Mount Wellington Highway,Panmure Z2,PO Box 14443,Panmure,Auckland,current 2009/10,156,0.0002880453303660614
1927786.988,5606920.001,1734,5821,Crown Relocations - Hastings,613 Orchard Road,Stortford Lodge,PO Box 11026,Hastings,Hastings,current 2009/10,10,1.1915410638098297e-06
1761043.926,5913088.046,1735,5823,Zcom Computer Ltd,186 Station Road,Penrose Z1,PO Box 24184,Royal Oak,Auckland,current 2009/10,14,0.0002880453303660614
1817600.539,5803318.67,1736,5825,ITEC Products (1992) Ltd,26 Albert St,Cambridge Z2,PO Box 407,Cambridge,Cambridge,current 2009/10,8,1.1915410638098297e-06
1758502.13,5906052.631,1737,5828,Topstyle New Zealand Limited,1/28 Rennie Drive,"Airport Oaks, Mangere - Z1",PO Box 200018,Papatoetoe Central,Auckland,current 2009/10,5,0.0002880453303660614
1750385.791,5945631.445,1738,5836,Linen & Things,71 Foundry Road,Silverdale Z3,PO Box 444,Silverdale,Auckland,current 2009/10,135,0.0002880453303660614
1239386.737,4878384.538,1739,5844,Winton Stock Feed Limited,39 Great North Road,South Winton,39 Great North Road,South Winton,Winton,current 2009/10,470,1.1915410638098297e-06
1759231.286,5911903.064,1741,5846,Gitmans  Ltd,42 Galway Street,Onehunga Zone 1,PO Box 13953,Onehunga,Auckland,current 2009/10,4,0.0002880453303660614
1406445.347,4915998.17,1742,5847,Southern Hospitality (Dun) Ltd,12 Roberts St,Dunedin,PO Box425,,Dunedin,current 2009/10,5,0.00017336545090004872
1821262.6,5531022.439,1743,5851,Lanwood Plastics Ltd,622 Tremaine Ave,Palmerston North,P O Box 32,,Palmerston North,current 2009/10,9,1.1915410638098297e-06
1763733.135,5910098.278,1744,5854,Fort Richard Laboratories Ltd,14 Huia Rd,Otahuhu Z1,PO Box 22 172,"Otahuhu, Auckland",Auckland,current 2009/10,21,1.1915410638098297e-06
1767025.021,5908031.27,1745,5855,Designer Textiles Int LTD,"11 Lovegrove Cres, Z1",Otara,PO Box 61016,Otara,Auckland,current 2009/10,68,0.0002880453303660614
1571740.21,5179448.165,1746,5859,Flooring Wholesale Ltd (Chch),1/54 Fitzgerald Ave,Christchurch,1/54 Fitzgerald Ave,,Christchurch,current 2009/10,10,0.0007527505398938392
1753128.291,5439919.289,1747,5861,Global Playtech Ltd,76 Main Road,Tawa,PO Box 13 197,Johnsonville,Wellington,current 2009/10,6,0.00030305714073883467
1757306.878,5434951.167,1748,5862,Flooring Wholesale Ltd,70 Fitzherbert Street,Petone,70 Fitzherbert Street,Petone,Lower Hutt,current 2009/10,11,0.00030305714073883467
1758935.283,5919975.901,1749,5872,Southern Hospitality Ltd Akl,79 St Georges Bay Road,Parnell zone 2,PO Box 4570,Auckland,Auckland,current 2009/10,29,0.0002880453303660614
1753946.09,5442932.971,1750,5877,Audio Products Group Pty Ltd,13 Wall Place,Tawa,PO Box 50 540,Porirua 5240,Porirua,current 2009/10,20,1.1915410638098297e-06
1761731.67,5914715.915,1752,5880,Margaret Muir Design,199 Main Highway,Ellerslie Z2,PO Box 11642,Ellerslie,Auckland,current 2009/10,12,0.0002880453303660614
1758798.911,5436007.274,1753,5882,Signature Promotions Ltd,2-4 Herbert Street,Lower Hutt,PO Box 44 132,Lower Hutt 5040,Lower Hutt,current 2009/10,12,0.00030305714073883467
1769176.35,5910778.645,1754,5883,Lighting Direct Ltd.,10 Parkwood Place,East Tamaki Z1,PO Box 76257,Manukau City,Auckland,current 2009/10,85,0.0002880453303660614
1496311.932,5135648.405,1756,5885,RX Plastics Ltd (a),Maronan Road,Tinwald,PO Box 360,,Ashburton,current 2009/10,289,1.8889649427210205e-05
1923926.365,5607005.576,1757,5886,Gourmet Blueberries Ltd,301 Portsmouth Rd,Flaxmere,PO Box 15 045,Hastings,Hawkes Bay,current 2009/10,14,0.0003068596125941006
1855774,5732010,1758,5887,Gourmet Mokai Ltd,1124 Forest Rd,"Mokai, RD 1,Atiamuri","Mokai, RD 1,Atiamuri",,Taupo,current 2009/10,17,0.0005211217170594276
1762941.327,5437125.32,1759,5888,BJC Elements,7-15 Gregory St,Naenae,PO Box 35 094,Naenae,Lower Hutt,current 2009/10,3,1.1915410638098297e-06
1760646.647,5912335.834,1760,5892,Welding Engineers (NZ) Limited,281 Church street,Penrose Z1,PO Box 12385,Penrose,Auckland,current 2009/10,6,0.0002880453303660614
1751573.34,5931938.073,1761,5898,Cardwell Racing Supplies,32 William Pickering Dr,Albany Z3,32 William Pickering Drive,"Albany, Auckland 0632",Auckland,current 2009/10,8,0.0002880453303660614
1758913.657,5436038.464,1762,5902,Bernina New Zealand Limited,17 Aglionby Street,Lower Hutt,PO Box 30 673,Lower Hutt,Lower Hutt,current 2009/10,5,1.1915410638098297e-06
1764471.565,5913065.718,1763,5907,Atlas Copco NZ Ltd,50 Carbine Road,Mt. Wellington Z1,Private Bag 92 814,Penrose,Auckland,current 2009/10,27,0.0002880453303660614
1750606.481,5914274.066,1764,5911,Browns Brushware Ltd,22-24 Portage Road,New Lynn Z2,PO Box 15 010,New Lynn,Auckland,current 2009/10,37,0.0002880453303660614
1769100.539,5910612.227,1765,5913,Color Communications,11 Greenmount Drive,East Tamaki Z2,PO Box 259 066,Greenmount,Auckland,current 2009/10,3,0.0002880453303660614
1769276.893,5881318.822,1766,5915,Franklin Plumbers (Stadium Dr),24 Stadium Drive,Pukekohe Z2,PO Box 310,Pukekohe,Auckland,current 2009/10,19,1.1915410638098297e-06
1754737.842,5929644.345,1768,5917,Diecasting (NZ) Limited,99 Ellice Road,"Glenfield, North Shore   Zone 3",PO Box 100 186,North Shore Mail Centre,Auckland,current 2009/10,7,0.0002880453303660614
1754894.534,5931609.763,1769,5919,Oraltec NZ Ltd,16 Parkway Drive,Mairangi Bay Z3,PO Box 33087,Takapuna,Auckland,current 2009/10,3,0.0002880453303660614
1769015.857,5909705.558,1770,5923,Adhesif Print Ltd,19 Smales Road,East Tamaki Z2,PO Box 58 130,Greenmount,Auckland,current 2009/10,6,0.0002880453303660614
1790822.929,5909032.758,1772,5927,Orica NZ Ltd - Explosives,1168 Kawakawa-Clevedon Rd,"Kawakawa Bay, RD5 Z3",1168 Kawakawa-Clevedon Rd,"Kawakawa Bay, RD5 - 2585",Auckland,current 2009/10,52,1.1915410638098297e-06
1764762.442,5913357.293,1774,5933,Symonite New Zealand Ltd,24G Allright Place,Mt Wellington Z2,PO Box 12 400,Penrose,Auckland,current 2009/10,6,0.0002880453303660614
1760369.271,5436589.977,1775,5935,Kaycote Laminations Ltd,24-26 Downer St,Lower Hutt,P O Box 43209,`Lower Hutt,Lower Hutt,current 2009/10,3,0.00030305714073883467
1751638.205,5931072.395,1776,5941,Hasbro New Zealand,221 Albany Highway,Albany Z3,PO Box 100-940,North Shore Mail Centre,Auckland,current 2009/10,153,0.0002880453303660614
1764394.661,5438921.658,1777,5943,Dexion Commericial NZ Ltd,25 Peterkin St,Wingate,PO Box 39 471,Wellington,Lower Hutt,current 2009/10,16,0.00030305714073883467
1816039.395,5806645.702,1778,5949,Shoof International Ltd,224 Laurent Road,Hautapu Z2,Private Bag 522,Cambridge,Cambridge,current 2009/10,17,0.0005211217170594276
1620006.19,5428114.056,1779,5950,Allied Pickfords - NSN,137 Pascoe Street,Tahuna,PO Box 7119,,Nelson,current 2009/10,30,4.6531385176110034e-05
1768505.724,5908247.578,1781,5953,Bridgestone - AKL,19 Birmingham Road,East Tamaki Z1,19 Birmingham Road,East Tamaki,Auckland,current 2009/10,4,0.0002880453303660614
1931080.316,5612890.683,1783,5955,WaterForce,2063 Pakowhai Rd,Hastings,PO Box 11011,Hastings,Hastings,current 2009/10,3,0.0003068596125941006
1798421.756,5813420.743,1784,5962,Vapormatic NZ Ltd,111 Higgins Road,Frankton,PO Box 5512,Frankton,Hamilton,current 2009/10,10,1.1915410638098297e-06
1768803.101,5909511.729,1785,5963,Concept Fitness,2/39 Sir William Ave,East Tamaki Z1,PO Box 259 084,Botany,Auckland,current 2009/10,8,1.1915410638098297e-06
1759678.718,5911779.123,1786,5965,Cycles Etc Ltd,151 Neilson St,Onehunga Z1,PO Box 13226,Onehunga,Auckland,current 2009/10,12,1.1915410638098297e-06
1758447.09,5906632.192,1787,5973,Trumps Ltd,5b Andrew Baxter Drive,"Airport Oaks, Auckland Z1",PO Box 17189,Greenlane,Auckland,current 2009/10,64,0.0002880453303660614
1575599.973,5178876.815,1788,5982,Scott Technology,10 Maces Road,Bromley,PO Box 19667,,Christchurch,current 2009/10,14,0.0007527505398938392
1462616,5099937,1789,5985,R&M Storage Limited,Hally Terrace,Hally Terrace,PO Box 140,,Temuka,current 2009/10,28,1.8889649427210205e-05
1752430.89,5425249.327,1790,5986,Commercial Print Ltd (CPL),127 Park Road,Miramar,PO Box 1173,Wellington 6140,Wellington,current 2009/10,8,6.485210477506624e-07
1572278.137,5179743.364,1792,5991,Alexander Manufac Ltd - 11 Stan,11 Stanmore Road,Linwood,PO Box 32 009,,Christchurch,current 2009/10,5,0.0007527505398938392
1757181.872,5919922.303,1793,5995,Made in Nippon (Queen St),313 Queen Street,Auckland - Z2,313 Queen Street,CBD,Auckland,current 2009/10,16,0.0002880453303660614
1926981.853,5607858.99,1794,6002,Furnware Ltd,1128 Omahu Road,Hastings,P O Box 1,Hastings,Hastings,current 2009/10,4,0.0003068596125941006
1756606.03,5434803.202,1795,6003,Jones Bros Ltd,56 Hutt Road,Petone,PO Box 38 368,Petone,Lower Hutt,current 2009/10,12,0.00030305714073883467
1758325.885,5918421.49,1796,6004,Vita Pacific,"1 Kingdon Street, Z2",Newmarket,PO Box 109630,New Market,Auckland,current 2009/10,12,0.0002880453303660614
1623728,6116716,1797,6006,Juken NZ Ltd,Whangatane Drive,Awanui Straight,P O Box 153,Kaitaia,Kaitaia,current 2009/10,56,6.485210477506624e-07
1934832.929,5603029.882,1799,6010,Te Mata Mushrooms,174 Brookvale Rd,Havelock North,PO Box 8137,Haverlock North,Havelock North,current 2009/10,8,1.1915410638098297e-06
1762531.005,5914056.766,1800,6012,API Foils NZ Ltd,8 Monier Place,Penrose  Z2,PO Box 11 182,Ellerslie,Auckland,current 2009/10,10,0.0002880453303660614
1242135.323,4848995.141,1801,6017,Fletcher Easysteel - INV,54 Tweed Street,Invercargill,PO Box 957,Invercargill.9840,Invercargill,current 2009/10,34,4.752732821372712e-05
